GVKEY;DATADATE;SIC;AT;CHE;DLC;DLTT;SEQ;WCAP;DVC;OIBDP;SALE;TXT;XINT;XRD;AQC;CAPX;CSHO;PRCC_F;market_to_book;log_firm_size;cf;nwc;capex;leverage;div;rd_to_sales;sic_2;ind_cf_vol;ind_cf_no_level_vol;cash;log_cash;aqc_to_asset;year
002049;20151231;3490;2061.8660;83.9260;24.1950;485.7110;1127.7530;359.0380;26.1760;268.8350;1193.9750;36.5660;11.1200;12.6880;0.0252;45.9820;53.8640;35.3900;1.377567679;7.631366677;0.0945614312;0.1334286515;0.0223011583;0.247303171;1;0.0106266882;34;0.034690927;59.712920377;0.0407039061;-3.15987572;0.0000122208;2015
002052;20150930;1311;41.5530;17.1210;3.4400;0.0000;18.6170;15.6750;0.0000;-0.5190;17.4790;1.2080;0.3150;;0.0000;2.5420;8.2770;1.8600;0.9224657666;3.7269697209;-0.04914206;-0.034798931;0.0611748851;0.0827858398;0;0;13;0.0687633843;637.89147291;0.4120280124;-0.355587968;0;2015
002055;20151231;1040;26308.0000;2455.0000;203.0000;9765.0000;7178.0000;3621.0000;160.0000;2635.0000;9035.0000;-31.0000;778.0000;;0.0000;1713.0000;1165.0810;7.3800;1.0539872959;10.177628354;0.0656834423;0.0443211191;0.0651132735;0.3788961533;1;0;10;0.1097820982;1307.5475823;0.093317622;-2.273783234;0;2015
002080;20151130;2511;282.5430;59.3930;5.2730;8.5000;177.3660;67.4340;5.8680;37.1410;430.9270;11.4350;0.6070;;0.0259;13.9740;10.9160;31.3600;1.5838394864;5.6438307514;0.0680639761;0.0284593849;0.0494579586;0.0487465625;1;0;25;0.0519576707;79.770996611;0.2102087116;-1.323667817;0.0000917318;2015
002086;20151231;2836;20975.0000;7361.0000;2585.0000;3935.0000;8846.0000;6046.0000;695.0000;1490.0000;9968.0000;35.0000;197.0000;603.0000;;911.0000;547.6550;38.1500;1.5743522408;9.9510865313;0.0268414779;-0.062693683;0.0434326579;0.3108462455;1;0.0604935795;28;0.1594186108;281.99144253;0.3509415971;-0.614902882;;2015
002101;20150630;5080;1434.9680;69.4700;3.3490;317.6460;741.3280;549.2330;42.6630;226.9940;2751.5610;60.3870;8.1210;0.0000;0.1119;14.9330;39.9050;39.6500;1.5860097577;7.2688978283;0.0807146919;0.3343370723;0.0104065038;0.2236948838;1;0;50;0.0285055789;55.21263162;0.0484122294;-2.978379472;0.0000780037;2015
002111;20150930;3841;26820.0000;1444.0000;1452.0000;11370.0000;7164.0000;1659.0000;485.0000;2340.0000;10282.0000;44.0000;294.0000;632.0000;0.3138;596.0000;210.6960;132.6600;1.7750533691;10.196903157;0.056562267;0.0080164057;0.0222222222;0.4780760626;1;0.0614666407;38;0.0632957265;93.014844652;0.0538404176;-2.866386805;0.0000116987;2015
002124;20151231;3677;586.3910;85.0400;32.5250;154.6630;232.5650;155.4670;;54.8410;567.0800;6.4100;7.5880;;;;11.8890;17.2900;0.9539484917;6.3739868026;;0.1201024572;;0.3192204519;0;0;36;0.0530655079;357.40218539;0.1450226896;-1.774184721;;2015
002124;20151231;3677;586.3910;85.0400;32.5250;154.6630;232.5650;155.4670;;54.8410;567.0800;6.4100;7.5880;;;;11.8890;17.2900;0.9539484917;6.3739868026;;0.1201024572;;0.3192204519;0;0;36;0.0530655079;357.40218539;0.1450226896;-1.774184721;;2015
002136;20151231;4812;244640.0000;5070.0000;6489.0000;103705.0000;16428.0000;-12772.0000;9080.0000;49077.0000;131620.0000;9865.0000;5504.0000;;;17775.0000;4073.1750;46.2200;1.7023959635;12.407543021;0.1006703728;-0.072931655;0.0726577829;0.4504332897;1;0;48;0.0466568352;939.83483306;0.0207243296;-3.855504832;;2015
002137;20151231;4813;47993.0000;613.0000;4895.0000;15390.0000;17023.0000;-5184.0000;2213.0000;8441.0000;21514.0000;924.0000;959.0000;134.0000;0.0065;3626.0000;865.6140;53.4600;1.6095206476;10.778810446;0.0905340362;-0.120788448;0.0755526848;0.4226658054;1;0.0062285024;48;0.0466568352;939.83483306;0.012772696;-4.347590542;1.3502202E-7;2015
002154;20151231;2670;3489.8000;59.2000;35.4000;1353.9000;1207.4000;529.9000;110.1000;567.8000;4071.4000;122.0000;52.1000;44.1000;0.0190;219.4000;95.1000;44.6900;1.8718605651;8.157599707;0.081265402;0.1348787896;0.0628689323;0.3981030432;1;0.010831655;26;0.0256976226;181.36753539;0.0169637228;-4.05956891;5.45214E-6;2015
002176;20151231;9997;552257.0000;78651.0000;6817.0000;77472.0000;255550.0000;;0.0000;46240.0000;210821.0000;10532.0000;3515.0000;;0.0089;16082.0000;2465.0900;132.0400;1.1266448114;13.221768797;0.0582935119;;0.0291205001;0.152626404;0;0;99;0.0233052435;2324.8427303;0.142417389;-1.795355408;1.6072774E-8;2015
002176;20151231;9997;552257.0000;78651.0000;6817.0000;77472.0000;255550.0000;;0.0000;46240.0000;210821.0000;10532.0000;3515.0000;;0.0089;16082.0000;2465.0900;132.0400;1.1266448114;13.221768797;0.0582935119;;0.0291205001;0.152626404;0;0;99;0.0233052435;2324.8427303;0.142417389;-1.795355408;1.6072774E-8;2015
002184;20150131;5731;15256.0000;4072.0000;41.0000;1580.0000;4995.0000;3952.0000;251.0000;2111.0000;40339.0000;141.0000;90.0000;0.0000;0.0000;561.0000;351.4680;35.2000;1.4835260619;9.6327281473;0.1067776612;-0.007865758;0.0367724174;0.1062532774;1;0;57;0.0532811237;101.98829922;0.2669113791;-1.010349906;0;2015
002220;20151231;3826;3711.5420;790.4770;0.2980;435.7070;2490.5030;1336.2450;0.0000;306.0560;2019.4410;32.7540;21.6920;192.9720;;112.0000;29.3600;138.6600;1.4258485018;8.2192027027;0.0677912307;0.1470461603;0.030176137;0.1174727377;0;0.0955571369;38;0.0632957265;93.014844652;0.212978056;-1.307066994;;2015
002220;20151231;3826;3711.5420;790.4770;0.2980;435.7070;2490.5030;1336.2450;0.0000;306.0560;2019.4410;32.7540;21.6920;192.9720;;112.0000;29.3600;138.6600;1.4258485018;8.2192027027;0.0677912307;0.1470461603;0.030176137;0.1174727377;0;0.0955571369;38;0.0632957265;93.014844652;0.212978056;-1.307066994;;2015
002259;20151231;4911;4655.5010;458.2320;76.8000;1866.8660;1465.8670;400.1220;72.6040;434.7730;1304.6050;-22.1600;86.2780;;0.0047;455.4810;51.1920;46.4300;1.1956776639;8.4458048101;0.0640212514;-0.012482008;0.0978371608;0.4174987826;1;0;49;0.01330264;202.0260541;0.0984280747;-2.214813749;1.0136714E-6;2015
002269;20150430;7200;4515.4200;2538.7870;0.7900;505.2980;1832.9490;1073.0120;219.9600;950.5340;3078.6580;256.0610;45.2460;;0.0251;123.1580;275.2750;30.2400;2.4375998246;8.4152534848;0.0950669041;-0.324615429;0.0272749822;0.1120799394;1;0;72;0.0294551329;60.734178742;0.5622482515;0.2502915158;5.5545589E-6;2015
002270;20151231;1381;13637.0000;1301.3000;0.0000;5895.1000;6512.9000;1509.6000;140.3000;2075.4000;4063.4000;-13.9000;303.7000;;0.0000;1619.5000;235.3500;15.3900;0.788013236;9.5205419659;0.120649703;0.0152746205;0.1187577913;0.4322871599;1;0;13;0.0687633843;637.89147291;0.0954242135;-2.249133733;0;2015
002282;20150430;5812;1032.5870;6.3580;0.4090;450.6760;379.9910;-28.8970;29.4260;126.7790;1349.1900;-7.5160;11.5500;;0.0000;74.5170;23.4070;43.0200;1.6071915877;6.9398225828;0.090373983;-0.034142402;0.0721653478;0.436849389;1;0;58;0.0628405586;74.080080418;0.0061573504;-5.083932335;0;2015
002285;20151231;3721;94408.0000;12052.0000;1234.0000;8730.0000;6335.0000;17822.0000;2575.0000;10535.0000;96114.0000;1979.0000;497.0000;3331.0000;0.0003;2450.0000;666.6240;144.5900;1.9538615812;11.455381094;0.0580882976;0.0611177019;0.0259511906;0.1055419032;1;0.0346567618;37;0.0458247768;878.20751255;0.127658673;-1.921820692;3.4781163E-9;2015
002312;20151231;7363;1702.9600;224.5770;0.1530;1.0070;1003.7810;688.1320;107.2490;633.9450;5094.9330;223.2340;;;0.0086;75.0570;131.1560;47.1400;4.0411241838;7.4401231924;;0.272205454;0.0440744351;0.0006811669;1;0;73;0.0671478871;128.03670347;0.1318745009;-1.884485569;5.0578041E-6;2015
002337;20151231;2621;4220.0000;58.0000;1.0000;590.0000;1932.0000;674.0000;;201.0000;3645.0000;-1.0000;41.0000;;0.0377;185.0000;89.3000;7.5700;0.7023699052;8.347590407;;0.145971564;0.0438388626;0.1400473934;0;0;26;0.0256976226;181.36753539;0.0137440758;-4.273307996;8.9283709E-6;2015
002342;20150630;7900;32.0620;0.9130;0.0000;0.0000;26.9740;-0.8840;3.5090;3.1650;23.1250;0.7610;0.0000;;0.0000;0.7970;5.1610;14.2800;2.4573351631;3.4676715283;-0.034464475;-0.056047658;0.0248580875;0;1;0;79;0.040212435;153.45291094;0.0284760776;-3.52980154;0;2015
002352;20150731;3990;1062.8970;114.4920;52.9250;200.7740;587.6880;199.3350;40.9750;134.1560;1171.7310;20.0930;11.1560;36.7340;0.0000;26.6730;51.3200;23.5200;1.5827078259;6.9687534781;0.0582671698;0.0798224099;0.0250946235;0.238686345;1;0.031350199;39;0.1210007558;49.709992246;0.1077169284;-2.114276675;0;2015
002369;20151231;6512;139514.0000;2774.0000;0.0000;61614.0000;25307.0000;;;5519.0000;20058.0000;196.0000;2820.0000;;;;957.1070;31.5300;1.0349110749;11.845920234;;;;0.4416330978;0;0;65;0.0519744322;71.183897977;0.0198833092;-3.897790991;;2015
002390;20151031;2013;75.3020;5.8420;0.1620;0.5630;35.6450;26.5460;0.0000;11.0430;130.4480;-7.3240;;;0.0000;1.4040;9.0800;9.1000;1.6239276513;4.3215066949;;0.2749462166;0.0186449231;0.0096278983;0;0;20;0.0427437163;220.10805184;0.0775809407;-2.475677843;0;2015
002393;20150630;3510;1458.9620;118.3900;0.0000;225.0000;574.2500;460.1270;22.6600;146.8820;1894.7500;11.2710;19.5320;19.9000;0.0604;71.7100;44.3740;19.2600;1.1921868013;7.2854805029;0.0640311399;0.2342329684;0.049151383;0.1542192326;1;0.0105027048;35;0.0501003464;196.94355338;0.0811467331;-2.426867408;0.00004141;2015
002403;20151231;2834;31748.0000;4270.0000;139.0000;6550.0000;14266.0000;2398.0000;2493.0000;2858.0000;16560.0000;446.0000;184.0000;5920.0000;;820.0000;1669.0000;68.7900;4.1669557137;10.36558501;-0.008346982;-0.058964344;0.0258283986;0.2106904372;1;0.3574879227;28;0.1594186108;281.99144253;0.1344966612;-1.861771857;;2015
002408;20151231;4812;26406.0000;223.0000;956.0000;11182.0000;7672.0000;-1945.0000;1011.0000;4389.0000;12430.0000;524.0000;503.0000;;0.0004;2046.0000;594.3000;38.2600;1.5705490419;10.181346536;0.0890327956;-0.082102552;0.0774823904;0.4596682572;1;0;48;0.0466568352;939.83483306;0.0084450504;-4.765693853;1.4341506E-8;2015
002410;20151231;2911;261832.0000;26608.0000;6944.0000;46224.0000;97216.0000;15878.0000;6659.0000;17957.0000;222894.0000;-3171.0000;818.0000;418.0000;-0.0001;18648.0000;3068.7320;31.2600;0.9950829628;12.475458356;0.0521364845;-0.040980476;0.0712212411;0.2030615051;1;0.0018753309;29;0.0375348375;1726.9802059;0.1016224144;-2.179326329;-3.35492E-10;2015
002411;20150331;4813;40378.6350;5876.1450;2821.5000;11683.9800;1199.8800;-351.9450;1373.6250;8878.8150;26508.7350;757.3500;788.5350;983.0700;0.0006;3590.7300;837.2220;65.1700;2.3215374353;10.606056087;0.1475855982;-0.154242212;0.088926483;0.3592365121;1;0.0370847572;48;0.0466568352;939.83483306;0.1455260932;-1.770130561;1.4572806E-8;2015
002435;20150430;2085;4193.0000;370.0000;440.0000;748.0000;1905.0000;1296.0000;256.0000;1100.0000;3134.0000;318.0000;27.0000;;0.0000;121.0000;208.7000;90.2300;5.0367281183;8.3411717472;0.1190078703;0.2208442642;0.0288576198;0.2833293585;1;0;20;0.0427437163;220.10805184;0.0882423086;-2.335287728;0;2015
002435;20150430;2085;4193.0000;370.0000;440.0000;748.0000;1905.0000;1296.0000;256.0000;1100.0000;3134.0000;318.0000;27.0000;;0.0000;121.0000;208.7000;90.2300;5.0367281183;8.3411717472;0.1190078703;0.2208442642;0.0288576198;0.2833293585;1;0;20;0.0427437163;220.10805184;0.0882423086;-2.335287728;0;2015
002436;20150131;3140;1216.8120;67.4030;0.0000;199.1970;540.9100;393.8130;12.2370;181.0330;2571.7090;27.1840;20.4450;;0.0000;44.9520;43.7520;28.3900;1.5762675582;7.1039896028;0.0995774203;0.2682501487;0.0369424365;0.1637040069;1;0;31;0.0445726256;35.258417005;0.0553931092;-2.836313649;0;2015
002444;20151231;3510;3152.5000;681.5000;6.0000;442.5000;1281.3000;1076.8000;48.3000;515.3000;4105.7000;87.8000;27.8000;125.9000;0.0094;132.5000;90.8130;50.5100;2.0485851324;8.0559510678;0.1114670896;0.1253925456;0.0420301348;0.1422680412;1;0.0306646857;35;0.0501003464;196.94355338;0.2161776368;-1.288081955;2.9884518E-6;2015
002448;20151231;3330;742.6400;24.2360;10.0620;11.4430;482.9570;249.6080;7.1320;82.7480;1025.2720;10.6600;2.6850;12.7960;0.0000;52.0900;20.0030;28.0000;1.1038551654;6.6102114051;0.0838508564;0.3034740924;0.0701416568;0.028957503;1;0.0124805905;33;0.0495726581;323.34797754;0.0326349241;-3.389192954;0;2015
002497;20151231;1623;2940.1970;4.9840;77.6540;945.4640;939.5700;380.1130;0.0000;255.4170;4208.3300;11.9570;48.6550;;0.0001;84.4100;80.1030;17.3800;1.1539421134;7.9862318649;0.0662557645;0.1275863488;0.0287089607;0.347976003;0;0;16;0.0204388738;122.54741094;0.0016951245;-6.378302521;1.7120201E-8;2015
002504;20151231;7373;2143.2000;365.2000;76.8000;235.5000;-1389.7000;165.2000;0.0000;187.8000;3015.1000;44.4000;15.0000;76.4000;0.0000;49.6000;49.9000;11.0500;1.9056994214;7.6700553182;0.0599104143;-0.093318402;0.0231429638;0.1457166853;0;0.0253391264;73;0.0671478871;128.03670347;0.1703994028;-1.582799267;0;2015
002526;20150331;3690;4656.9000;330.2000;55.5000;1224.3000;1612.7000;523.4000;25.3000;429.0000;2246.3000;57.8000;78.8000;64.1000;0.0004;144.2000;266.9030;14.7800;1.5007894393;8.4461052697;0.0573557517;0.041486826;0.0309648049;0.274818012;1;0.0285358145;36;0.0530655079;357.40218539;0.070905538;-2.572861874;9.2222347E-8;2015
002536;20150331;7374;1322.4240;172.0100;32.8850;254.5390;703.2570;166.0390;0.0000;170.8170;1020.0590;-2.8320;10.0500;20.3000;0.2009;69.0410;77.8360;18.4900;1.5565012734;7.1872216952;0.1237114571;-0.004515193;0.0522079152;0.2173463277;0;0.0199008097;73;0.0671478871;128.03670347;0.130071747;-1.900324542;0.0001519163;2015
002538;20151231;7363;339.0970;17.8320;18.8310;0.0000;221.2430;136.5370;10.2350;11.4220;985.4940;8.5510;0.5000;;0.0949;7.9400;19.7000;6.7600;0.7402778556;5.8262862021;-0.023191004;0.3500620766;0.023415129;0.0555327827;1;0;73;0.0671478871;128.03670347;0.052586723;-2.891271732;0.0002798061;2015
002547;20151231;6324;57088.0000;3752.0000;149.0000;5020.0000;12035.0000;;10.0000;4330.0000;37876.0000;1250.0000;252.0000;0.0000;0.0017;510.0000;256.5440;146.3300;1.4467678587;10.952349216;0.0493623879;;0.0089335762;0.0905444226;1;0;63;0.0233668766;856.47686929;0.0657230942;-2.654322494;3.0377046E-8;2015
002556;20150331;2670;309.4730;106.2740;0.0000;0.0000;270.2550;194.4220;5.8780;35.6290;313.0440;9.6870;0.2810;7.1720;0.0489;3.9240;9.3440;30.1500;1.0370520207;5.7348708508;0.0639248012;0.2848326025;0.0126796199;0;1;0.0229105174;26;0.0256976226;181.36753539;0.3434031402;-0.64816513;0.0001581439;2015
002558;20151231;6331;55047.0000;3645.0000;350.0000;2212.0000;11756.0000;;811.0000;696.0000;9009.0000;70.0000;155.0000;;0.0000;125.0000;270.2740;35.1500;0.9590192218;10.915942645;-0.00617654;;0.0022707868;0.0465420459;1;0;63;0.0233668766;856.47686929;0.0662161426;-2.646320717;0;2015
002573;20150930;7373;46.9960;11.1810;0.0000;0.0000;19.5900;22.7000;1.6180;0.8720;89.3060;0.2260;0.0840;2.8260;0.0000;0.7240;3.6880;5.4699;1.0124051238;3.8500624917;-0.022469997;0.2451059665;0.0154055664;0;1;0.0316440105;73;0.0671478871;128.03670347;0.237913865;-1.164150891;0;2015
002574;20151231;4011;35039.0000;1438.0000;20.0000;10683.0000;11652.0000;1014.0000;686.0000;4820.0000;11811.0000;1170.0000;544.0000;;0.0000;2562.0000;965.5140;25.9500;1.3825191444;10.464217006;0.069065898;-0.012100802;0.0731185251;0.3054596307;1;0;40;0.0149019637;397.96344857;0.041039984;-3.151302569;0;2015
002577;20151231;3670;484.1330;156.9280;0.0000;90.7000;281.6540;150.6280;5.2590;64.1030;382.3100;5.3070;2.6280;22.4610;0.0027;9.7230;32.5480;17.6400;1.6041577831;6.1823596624;0.1051549884;-0.013012953;0.0200833242;0.187345213;1;0.058750752;36;0.0530655079;357.40218539;0.3241423328;-0.734799784;5.4824383E-6;2015
002593;20150930;2890;3075.0000;77.0000;23.0000;970.0000;1261.0000;607.0000;56.0000;469.0000;2871.0000;-45.0000;53.0000;58.0000;0.0000;141.0000;62.4580;31.5600;1.2309510504;8.0310601802;0.1317073171;0.1723577236;0.0458536585;0.3229268293;1;0.0202020202;28;0.1594186108;281.99144253;0.0250406504;-3.661895257;0;2015
002596;20150630;7373;3257.1160;35.3640;38.9650;1029.3350;1480.1370;276.7790;0.0000;302.7360;3313.4520;75.3270;35.6320;;0.0046;17.4440;24.1840;80.8900;1.1461743334;8.0885974202;0.058879389;0.0741192515;0.0053556582;0.3279895466;0;0;73;0.0671478871;128.03670347;0.0108574579;-4.511986236;1.4112806E-6;2015
002615;20150228;3663;202.6170;44.3610;0.6880;0.0000;151.3850;80.4160;0.0000;34.3260;250.6060;8.2920;0.0720;19.8540;0.0000;7.4370;36.2250;19.1500;3.6765954979;5.3113174975;0.1281333748;0.1779465691;0.0367047188;0.003395569;0;0.0792239611;36;0.0530655079;357.40218539;0.2189401679;-1.27185327;0;2015
002628;20151231;4941;2246.0950;8.8370;40.2150;512.2870;642.1550;-20.8770;32.0660;157.0620;588.3680;25.2890;29.1850;;0.0000;176.8330;47.8750;23.2700;1.2100963005;7.7169484318;0.0313976034;-0.013229182;0.0787290831;0.2459833622;1;0;49;0.01330264;202.0260541;0.0039343839;-5.534058835;0;2015
002663;20150731;2030;8089.0000;253.0000;1543.0000;2552.0000;1380.0000;-714.0000;395.0000;1529.0000;8082.0000;299.0000;111.0000;113.0000;0.0287;380.0000;310.0000;49.3100;2.7191370998;8.998260393;0.0895042651;-0.119545061;0.0469773767;0.5062430461;1;0.0139816877;20;0.0427437163;220.10805184;0.0312770429;-3.43309429;3.54567E-6;2015
002696;20151231;4011;36402.0000;676.0000;1442.0000;8985.0000;14950.0000;-845.0000;996.0000;6424.0000;12611.0000;1336.0000;439.0000;;0.0000;2706.0000;787.2000;77.3500;2.2620163727;10.502378997;0.100351629;-0.041783418;0.0743365749;0.2864403055;1;0;40;0.0149019637;397.96344857;0.0185704082;-3.967440918;0;2015
002698;20151231;4011;19637.0000;650.0000;30.0000;8927.0000;4796.0000;90.0000;221.0000;3184.0000;6712.0000;607.0000;409.0000;;0.0000;1522.0000;153.0000;176.7300;2.1327438;9.8851708208;0.0991495646;-0.028517594;0.0775067475;0.4561287366;1;0;40;0.0149019637;397.96344857;0.0331007791;-3.374537451;0;2015
002710;20150228;2084;15144.5000;110.1000;210.5000;7137.5000;5770.7000;1780.1000;0.0000;1768.2000;6028.0000;343.4000;339.1000;;0.0205;719.4000;194.5410;114.7200;2.0926107511;9.6253927087;0.0716893922;0.1102710555;0.0475023936;0.4851926442;0;0;20;0.0427437163;220.10805184;0.007269966;-4.916707144;1.3529193E-6;2015
002710;20150228;2084;15144.5000;110.1000;210.5000;7137.5000;5770.7000;1780.1000;0.0000;1768.2000;6028.0000;343.4000;339.1000;;0.0205;719.4000;194.5410;114.7200;2.0926107511;9.6253927087;0.0716893922;0.1102710555;0.0475023936;0.4851926442;0;0;20;0.0427437163;220.10805184;0.007269966;-4.916707144;1.3529193E-6;2015
002751;20150630;5122;30142.0000;4707.0000;281.0000;5211.0000;6256.0000;4509.0000;471.0000;2660.0000;102531.0000;755.0000;141.0000;;0.0167;300.0000;328.0000;83.6500;1.7027138212;10.313674827;0.0428969544;-0.006568907;0.0099528897;0.1822042333;1;0;51;0.0269803054;61.497578911;0.1561608387;-1.687075416;5.536354E-7;2015
002771;20151231;2950;3954.1000;410.7000;149.9000;598.7000;2347.4000;713.6000;72.3000;642.0000;3543.2000;148.3000;35.7000;42.8000;0.1515;72.1000;64.0520;88.6900;1.8430165853;8.2825082943;0.0975443211;0.0766040313;0.0182342379;0.1893224754;1;0.0120794762;29;0.0375348375;1726.9802059;0.1038668724;-2.154978976;0.0000383053;2015
002783;20151231;4911;44548.0000;44.0000;1623.0000;14149.0000;12875.0000;-584.0000;0.0000;3251.0000;10277.0000;522.0000;694.0000;;0.0280;2698.0000;;;;10.704322539;0.0456810631;-0.014097154;0.0605638861;0.354045075;0;0;49;0.01330264;202.0260541;0.0009876987;-6.919144718;6.2936997E-7;2015
002787;20150630;3312;2905.9000;70.0000;0.0000;607.1000;1325.9000;748.3000;37.9000;268.0000;2226.7000;30.4000;30.4000;18.7000;0.0000;170.5000;50.3180;38.6800;1.2134967618;7.974498432;0.0582607798;0.2334216594;0.0586737328;0.2089197839;1;0.0083980779;33;0.0495726581;323.34797754;0.0240889225;-3.701619384;0;2015
002807;20150430;5412;2469.9650;48.5410;15.3980;838.2450;875.2290;-59.6290;31.0590;479.3610;7052.2160;101.3970;42.5920;0.0000;0.0167;360.7340;38.8860;82.1800;1.9394556117;7.8119592595;0.1232053896;-0.043794143;0.1460482234;0.3456093507;1;0;54;0.0392141518;163.80987147;0.0196525052;-3.909702274;6.746245E-6;2015
002811;20151231;5051;497.6530;11.1000;7.0120;327.9980;46.9880;256.4040;;-32.5640;770.7580;-21.6210;41.9800;;0.0000;8.2500;23.7940;1.5900;0.9816025624;6.209903047;;0.4929217748;0.0165778163;0.6731799065;0;0;50;0.0285055789;55.21263162;0.0223046983;-3.780400729;0;2015
002817;20151231;3531;78497.0000;6636.0000;12846.0000;25247.0000;14809.0000;8115.0000;1781.0000;8995.0000;47011.0000;742.0000;1094.0000;2165.0000;;3261.0000;582.3220;67.9600;1.3154974473;11.270815686;0.0685121724;0.0188414844;0.0415429889;0.4852796922;1;0.0460530514;35;0.0501003464;196.94355338;0.0845382626;-2.382224325;;2015
002818;20150131;5621;608.2780;260.6100;0.0000;0.0000;380.1980;260.5500;33.8860;110.1110;986.9140;30.9710;0.0570;0.0000;0.0000;28.9010;27.9190;42.4000;2.3210532026;6.4106320143;0.0743031969;-0.000098639;0.0475128149;0;1;0;56;0.0442228268;137.52028823;0.4284389703;-0.288222964;0;2015
002820;20150331;2452;502.5820;113.7000;6.5900;60.3700;320.1540;163.9930;0.0000;42.2340;566.6590;13.5100;4.5870;;0.0000;2.2100;8.8590;75.0600;1.6860622545;6.2197588107;0.0480259938;0.1000692424;0.0043972924;0.13323199;0;0;24;0.0608208557;114.26878719;0.2262317393;-1.229712555;0;2015
002829;20151031;3678;32.2520;7.5950;0.0000;0.0000;26.3710;15.2960;2.3820;2.0720;32.8040;0.3150;0.0000;;0.1591;0.2040;8.7140;4.5100;1.4008787052;3.4735800568;-0.019378643;0.2387758899;0.0063251891;0;1;0;36;0.0530655079;357.40218539;0.235489272;-1.1775707;0.0011965899;2015
002859;20151231;4911;4323.3540;77.5090;19.4210;1267.7030;1674.8410;242.2800;97.3670;441.5090;1209.4020;77.7040;78.8770;;0.0000;153.7560;60.4820;52.2100;1.3430031915;8.3717867689;0.0433832159;0.0381118456;0.0355640551;0.2977142284;1;0;49;0.01330264;202.0260541;0.0179279791;-4.003302078;0;2015
