Day;Date;Spot;Vol;Rate;Hedge;Rehedge_Value;Option_Value;Interpolated_Vol;Delta;Maturity;Forward;Hedge_Position;Stock_Position;Trading_Gain;Position_Value;Acc_Trading_Gain;Trades;Hedge_name;Scenario;Scenario_Group;Hedge_Type;Day_Type
0.25;2002-01-24;0.8784;9.9;-0.015708601;1;0.8784;17441.1386;0.099003658;-489943.4258;0.25297619;0.874916251;200000;[(200000.0,_0.8749162510722799)];;17441.1386;0;1;200k;scenario21;230;fix;First
0.25;2002-02-22;0.8705;8.9;-0.015036407;1;0.8705;15538.34838;0.089003502;-490938.3452;0.25297619;0.867195036;200000;[(200000.0,_0.8671950357811871)];;15538.34838;0;1;200k;scenario22;230;fix;First
0.25;2002-03-25;0.8771;8.5;-0.014801779;1;0.8771;14952.44795;0.085003448;-491335.4788;0.25297619;0.873821842;200000;[(200000.0,_0.8738218424561339)];;14952.44795;0;1;200k;scenario23;230;fix;First
0.25;2002-07-30;0.9815;11.025;-0.016495012;1;0.9815;21702.71531;0.110253841;-488822.2481;0.25297619;0.977412886;200000;[(200000.0,_0.9774128857188098)];;21702.71531;0;1;200k;scenario24;230;fix;First
0.25;2002-08-28;0.9829;10.4;-0.015778776;1;0.9829;20501.80441;0.104003675;-489447.4237;0.25297619;0.978984423;200000;[(200000.0,_0.978984422666763)];;20501.80441;0;1;200k;scenario25;230;fix;First
0.25;2002-09-26;0.9763;10.025;-0.015593112;1;0.9763;19629.84685;0.100253632;-489820.5219;0.25297619;0.972456389;200000;[(200000.0,_0.9724563888921215)];;19629.84685;0;1;200k;scenario26;230;fix;First
0.25;2002-11-04;0.9966;9.525;-0.016328194;1;0.9966;19038.11642;0.095253803;-490309.4938;0.25297619;0.99249189;200000;[(200000.0,_0.9924918902863363)];;19038.11642;0;1;200k;scenario27;230;fix;First
0.25;2003-01-22;1.0715;9.75;-0.015250197;1;1.0715;20953.07416;0.097503552;-490095.6587;0.25297619;1.067374184;200000;[(200000.0,_1.0673741844668818)];;20953.07416;0;1;200k;scenario28;230;fix;First
0.25;2003-05-21;1.1714;10.975;-0.011922029;1;1.1714;25786.73014;0.109752776;-488904.7355;0.25297619;1.167872392;200000;[(200000.0,_1.1678723922120746)];;25786.73014;0;1;200k;scenario29;230;fix;First
0.25;1999-04-28;1.0661;8.8;0.02379525;1;1.0661;18835.16921;0.087995752;-491385.0615;0.25297619;1.072536884;200000;[(200000.0,_1.0725368837490705)];;18835.16921;0;1;200k;scenario3;230;fix;First
0.25;2003-10-01;1.1658;11.3;-0.010361502;1;1.1658;26424.24054;0.113002413;-488592.1567;0.25297619;1.162748191;200000;[(200000.0,_1.1627481909992263)];;26424.24054;0;1;200k;scenario30;230;fix;First
0.25;2004-04-15;1.1961;11.45;-0.009534173;1;1.1961;27471.33779;0.11450222;-488448.375;0.25297619;1.19321858;200000;[(200000.0,_1.193218580237376)];;27471.33779;0;1;200k;scenario31;230;fix;First
0.25;2004-08-24;1.214;10.325;-0.003687324;1;1.214;25146.31253;0.103250859;-489614.1738;0.25297619;1.212868103;200000;[(200000.0,_1.2128681025152064)];;25146.31253;0;1;200k;scenario32;230;fix;First
0.25;2005-03-24;1.2987;8.775;0.009423484;1;1.2987;22870.70822;0.087748318;-491281.6317;0.25297619;1.301799686;200000;[(200000.0,_1.301799686345766)];;22870.70822;0;1;200k;scenario33;230;fix;First
0.25;2005-06-02;1.2178;9.375;0.012424993;1;1.2178;22913.509;0.093747782;-490699.6546;0.25297619;1.221633844;200000;[(200000.0,_1.2216338444886672)];;22913.509;0;1;200k;scenario34;230;fix;First
0.25;2005-08-04;1.2338;8.775;0.01648798;1;1.2338;21731.87769;0.087747056;-491345.0961;0.25297619;1.238957009;200000;[(200000.0,_1.2389570093234943)];;21731.87769;0;1;200k;scenario35;230;fix;First
0.25;2005-09-26;1.2038;9.175;0.018729419;1;1.2038;22170.68674;0.091746656;-490956.7003;0.25297619;1.209517255;200000;[(200000.0,_1.2095172550097841)];;22170.68674;0;1;200k;scenario36;230;fix;First
0.25;2005-11-07;1.1812;9.2;0.02069725;1;1.1812;21814.78644;0.091996305;-490948.0517;0.25297619;1.187400878;200000;[(200000.0,_1.1874008780725624)];;21814.78644;0;1;200k;scenario37;230;fix;First
0.25;2005-12-15;1.2001;9.225;0.020481581;1;1.2001;22223.90222;0.092246344;-490920.6534;0.25297619;1.206334278;200000;[(200000.0,_1.2063342779868846)];;22223.90222;0;1;200k;scenario38;230;fix;First
0.25;2006-02-06;1.2038;8.85;0.021304491;1;1.2038;21387.3032;0.088496197;-491311.52;0.25297619;1.21030543;200000;[(200000.0,_1.210305429832298)];;21387.3032;0;1;200k;scenario39;230;fix;First
0.25;1999-05-27;1.0445;8.85;0.025154752;1;1.0445;18558.98811;0.088495509;-491345.818;0.25297619;1.051167925;200000;[(200000.0,_1.0511679248028718)];;18558.98811;0;1;200k;scenario4;230;fix;First
0.25;2006-03-21;1.2166;8.251;0.022637086;1;1.2166;20153.53717;0.082505959;-491938.8301;0.25297619;1.223587022;200000;[(200000.0,_1.2235870218203644)];;20153.53717;0;1;200k;scenario40;230;fix;First
0.25;2006-05-10;1.2757;9.1;0.023815263;1;1.2757;23306.00027;0.090995748;-491077.3117;0.25297619;1.283408901;200000;[(200000.0,_1.283408901355424)];;23306.00027;0;1;200k;scenario41;230;fix;First
0.25;2006-06-09;1.2651;8.55;0.024281676;1;1.2651;21716.78395;0.085495665;-491646.529;0.25297619;1.272895029;200000;[(200000.0,_1.2728950286186826)];;21716.78395;0;1;200k;scenario42;230;fix;First
0.25;2006-07-14;1.2688;7.975;0.024463908;1;1.2688;20316.80705;0.079745632;-492241.2062;0.25297619;1.27667668;200000;[(200000.0,_1.276676680399247)];;20316.80705;0;1;200k;scenario43;230;fix;First
0.25;2006-08-14;1.2725;7.875;0.022378629;1;1.2725;20119.52532;0.078746005;-492323.7078;0.25297619;1.279724384;200000;[(200000.0,_1.2797243840118646)];;20119.52532;0;1;200k;scenario44;230;fix;First
0.25;2006-09-12;1.2701;7.95;0.020866476;1;1.2701;20271.78251;0.079496275;-492231.3741;0.25297619;1.276822231;200000;[(200000.0,_1.2768222310969837)];;20271.78251;0;1;200k;scenario45;230;fix;First
0.25;2006-11-27;1.3166;7.8;0.017393447;1;1.3166;20615.61801;0.077996895;-492350.7132;0.25297619;1.322405973;200000;[(200000.0,_1.3224059726175776)];;20615.61801;0;1;200k;scenario46;230;fix;First
0.25;2006-12-27;1.3096;6.775;0.016459066;1;1.3096;17812.3971;0.067747061;-493394.5821;0.25297619;1.315064217;200000;[(200000.0,_1.3150642173055629)];;17812.3971;0;1;200k;scenario47;230;fix;First
0.25;2007-01-25;1.2969;6.225;0.015916834;1;1.2969;16208.24917;0.062247158;-493956.3396;0.25297619;1.302132599;200000;[(200000.0,_1.3021325993107153)];;16208.24917;0;1;200k;scenario48;230;fix;First
0.25;2007-02-27;1.3187;6.0695;0.015183703;1;1.3187;16068.83499;0.060692289;-494107.9683;0.25297619;1.323775019;200000;[(200000.0,_1.3237750194295317)];;16068.83499;0;1;200k;scenario49;230;fix;First
0.25;1999-08-18;1.0513;9.95;0.029423005;1;1.0513;21001.73696;0.099494748;-490251.6133;0.25297619;1.059154357;200000;[(200000.0,_1.0591543570010395)];;21001.73696;0;1;200k;scenario5;230;fix;First
0.25;2007-04-13;1.3481;6.125;0.013854601;1;1.3481;16576.36134;0.061247526;-494033.4106;0.25297619;1.352833224;200000;[(200000.0,_1.3528332242211678)];;16576.36134;0;1;200k;scenario50;230;fix;First
0.25;2007-05-14;1.352;5.375;0.013136951;1;1.352;14589.42217;0.053747654;-494800.1096;0.25297619;1.356500624;200000;[(200000.0,_1.3565006244274458)];;14589.42217;0;1;200k;scenario51;230;fix;First
0.25;2007-07-10;1.3626;5.475;0.011789303;1;1.3626;14976.34002;0.054747895;-494676.8854;0.25297619;1.366669902;200000;[(200000.0,_1.3666699019484994)];;14976.34002;0;1;200k;scenario52;230;fix;First
0.25;2007-09-26;1.4139;6.5;0.006992443;1;1.4139;18444.6858;0.064998752;-493563.7697;0.25297619;1.416403292;200000;[(200000.0,_1.4164032916498739)];;18444.6858;0;1;200k;scenario53;230;fix;First
0.25;2009-07-21;1.4231;12.935;-0.000128288;1;1.4231;36929.56247;0.12935003;-487024.1461;0.25297619;1.423053816;200000;[(200000.0,_1.4230538157330985)];;36929.56247;0;1;200k;scenario54;230;fix;First
0.25;2009-10-14;1.4854;12.3875;-0.001644294;1;1.4854;36914.20081;0.123875383;-487563.4654;0.25297619;1.484782251;200000;[(200000.0,_1.4847822507640025)];;36914.20081;0;1;200k;scenario55;230;fix;First
0.25;2010-02-09;1.3649;12.09;-0.000708469;1;1.3649;33105.8135;0.120900165;-487867.651;0.25297619;1.364655397;200000;[(200000.0,_1.364655396641286)];;33105.8135;0;1;200k;scenario56;230;fix;First
0.25;2010-08-16;1.2778;12.535;-0.001100433;1;1.2778;32133.38016;0.125350256;-487419.103;0.25297619;1.277444331;200000;[(200000.0,_1.2774443312660753)];;32133.38016;0;1;200k;scenario57;230;fix;First
0.25;2011-01-25;1.3638;12.23;-0.004496478;1;1.3638;33459.68409;0.122301047;-487702.8622;0.25297619;1.362249557;200000;[(200000.0,_1.3622495569260047)];;33459.68409;0;1;200k;scenario58;230;fix;First
0.25;2012-03-05;1.3184;11.055;0.002377343;1;1.3184;29242.99324;0.110549576;-488927.1837;0.25297619;1.319193139;200000;[(200000.0,_1.3191931389713192)];;29242.99324;0;1;200k;scenario59;230;fix;First
0.25;1999-11-25;1.0186;10.125;0.026844407;1;1.0186;20704.8245;0.101245208;-490051.9907;0.25297619;1.025540849;200000;[(200000.0,_1.0255408493053773)];;20704.8245;0;1;200k;scenario6;230;fix;First
0.25;2012-04-05;1.3142;10.6675;0.002485462;1;1.3142;28128.4409;0.106674556;-489317.2218;0.25297619;1.31502658;200000;[(200000.0,_1.3150265797853322)];;28128.4409;0;1;200k;scenario60;230;fix;First
0.25;2012-06-07;1.2582;12.06;0.003085452;1;1.2582;30444.33243;0.120599449;-487922.5387;0.25297619;1.259182466;200000;[(200000.0,_1.2591824662224995)];;30444.33243;0;1;200k;scenario61;230;fix;First
0.25;2012-07-11;1.225;10.65;0.00484164;1;1.225;26177.61036;0.106499136;-489352.2479;0.25297619;1.226501323;200000;[(200000.0,_1.2265013232999458)];;26177.61036;0;1;200k;scenario62;230;fix;First
0.25;2012-09-14;1.2991;8.97;0.003103027;1;1.2991;23382.08383;0.089699446;-491028.6582;0.25297619;1.300120183;200000;[(200000.0,_1.300120183406965)];;23382.08383;0;1;200k;scenario63;230;fix;First
0.25;2012-12-05;1.3094;7.62;0.00366659;1;1.3094;20021.62577;0.076199345;-492393.4363;0.25297619;1.31061511;200000;[(200000.0,_1.3106151104818307)];;20021.62577;0;1;200k;scenario64;230;fix;First
0.25;2013-03-07;1.2967;8.1575;0.002554996;1;1.2967;21225.00357;0.081574544;-491841.0465;0.25297619;1.297538397;200000;[(200000.0,_1.297538397056883)];;21225.00357;0;1;200k;scenario65;230;fix;First
0.25;2013-04-10;1.3083;8.09;0.002388568;1;1.3083;21237.61379;0.080899574;-491907.3377;0.25297619;1.30909078;200000;[(200000.0,_1.3090907802560035)];;21237.61379;0;1;200k;scenario66;230;fix;First
0.25;2013-07-24;1.3223;8.05;0.001412946;1;1.3223;21358.16282;0.080499748;-491938.0236;0.25297619;1.32277273;200000;[(200000.0,_1.3227727296367962)];;21358.16282;0;1;200k;scenario67;230;fix;First
0.25;2013-09-19;1.3521;7.39;0.000995033;1;1.3521;20048.95627;0.073899822;-492596.8372;0.25297619;1.352440393;200000;[(200000.0,_1.352440392989234)];;20048.95627;0;1;200k;scenario68;230;fix;First
0.25;2013-11-04;1.3489;7.4075;0.000612158;1;1.3489;20048.62306;0.074074891;-492575.1846;0.25297619;1.349108909;200000;[(200000.0,_1.3491089087163848)];;20048.62306;0;1;200k;scenario69;230;fix;First
0.25;2000-01-28;0.9883;11.4;0.026128842;1;0.9883;22616.1149;0.113995336;-488744.9899;0.25297619;0.994854276;200000;[(200000.0,_0.9948542761407073)];;22616.1149;0;1;200k;scenario7;230;fix;First
0.25;2013-12-06;1.3667;7.115;-0.000133156;1;1.3667;19510.70518;0.071150031;-492860.6053;0.25297619;1.366653963;200000;[(200000.0,_1.3666539630791321)];;19510.70518;0;1;200k;scenario70;230;fix;First
0.25;2014-01-06;1.359;7.1625;-1.48784E-05;1;1.359;19530.36197;0.071625003;-492814.2692;0.25297619;1.358994885;200000;[(200000.0,_1.358994884895412)];;19530.36197;0;1;200k;scenario71;230;fix;First
0.25;2014-02-19;1.3759;6.42;-5.9063E-06;1;1.3759;17723.63634;0.064200001;-493559.1832;0.25297619;1.375897944;200000;[(200000.0,_1.3758979441960464)];;17723.63634;0;1;200k;scenario72;230;fix;First
0.25;2014-03-20;1.3833;6.7225;-0.000470953;1;1.3833;18658.18848;0.06722511;-493250.2838;0.25297619;1.383135204;200000;[(200000.0,_1.3831352035992017)];;18658.18848;0;1;200k;scenario73;230;fix;First
0.25;2014-04-18;1.3814;6.0525;-0.000842732;1;1.3814;16775.4295;0.060525196;-493916.9392;0.25297619;1.381105529;200000;[(200000.0,_1.381105529162103)];;16775.4295;0;1;200k;scenario74;230;fix;First
0.25;2014-05-19;1.3703;5.8925;-0.000284008;1;1.3703;16201.09975;0.058925066;-494084.6209;0.25297619;1.370201551;200000;[(200000.0,_1.3702015512336916)];;16201.09975;0;1;200k;scenario75;230;fix;First
0.25;2014-06-17;1.3574;5.4275;0.0014846;1;1.3574;14783.30878;0.054274735;-494576.4437;0.25297619;1.357909892;200000;[(200000.0,_1.357909892361011)];;14783.30878;0;1;200k;scenario76;230;fix;First
0.25;2014-07-17;1.3525;5.1275;0.001477913;1;1.3525;13915.8528;0.051274736;-494878.5564;0.25297619;1.353005763;200000;[(200000.0,_1.3530057629134236)];;13915.8528;0;1;200k;scenario77;230;fix;First
0.25;2014-09-29;1.2691;7.0625;0.002668723;1;1.2691;17985.37831;0.070624524;-492944.5218;0.25297619;1.269957088;200000;[(200000.0,_1.2699570883666318)];;17985.37831;0;1;200k;scenario78;230;fix;First
0.25;2014-11-03;1.2517;7.8225;0.002630936;1;1.2517;19647.25005;0.07822453;-492178.8965;0.25297619;1.252533364;200000;[(200000.0,_1.2525333639652498)];;19647.25005;0;1;200k;scenario79;230;fix;First
0.25;2000-02-28;0.974;13.35;0.0251931;1;0.974;26097.68402;0.133495504;-486757.6649;0.25297619;0.980227373;200000;[(200000.0,_0.9802273730860761)];;26097.68402;0;1;200k;scenario8;230;fix;First
0.25;2015-01-28;1.1381;11.5325;0.003376128;1;1.1381;26334.36125;0.115324397;-488454.4422;0.25297619;1.139072444;200000;[(200000.0,_1.1390724436612285)];;26334.36125;0;1;200k;scenario80;230;fix;First
0.25;2015-06-29;1.1034;12.0325;0.005392511;1;1.1034;26639.02203;0.120324037;-487965.2841;0.25297619;1.10490626;200000;[(200000.0,_1.1049062599492079)];;26639.02203;0;1;200k;scenario81;230;fix;First
0.25;2015-08-27;1.1314;11.22;0.005769453;1;1.1314;25471.45571;0.11219897;-488785.3005;0.25297619;1.133052523;200000;[(200000.0,_1.1330525227037274)];;25471.45571;0;1;200k;scenario82;230;fix;First
0.25;2015-11-10;1.0752;11.5925;0.008711367;1;1.0752;25011.02414;0.115923445;-488430.4476;0.25297619;1.077572105;200000;[(200000.0,_1.0775721046486482)];;25011.02414;0;1;200k;scenario83;230;fix;First
0.25;2015-12-09;1.0892;10.055;0.009545523;1;1.0892;21978.08981;0.100548296;-489987.9967;0.25297619;1.091833368;200000;[(200000.0,_1.0918333675518554)];;21978.08981;0;1;200k;scenario84;230;fix;First
0.25;2016-03-18;1.1318;9.47;0.010978669;1;1.1318;21510.29452;0.09469804;-490591.2828;0.25297619;1.134947765;200000;[(200000.0,_1.1349477647032307)];;21510.29452;0;1;200k;scenario85;230;fix;First
0.25;2000-06-29;0.9417;12.225;0.022706217;1;0.9417;23106.42963;0.122245947;-487883.393;0.25297619;0.947124815;200000;[(200000.0,_0.9471248148761645)];;23106.42963;0;1;200k;scenario9;230;fix;First
0.25;1999-02-24;1.1007;8.95;0.018747673;1;1.1007;19775.065;0.089496653;-491186.5789;0.25297619;1.105932705;200000;[(200000.0,_1.1059327050916192)];;19775.065;0;1;200k;scenario1;240;fix;First
0.25;2000-08-04;0.9066;12.8;0.020886951;1;0.9066;23289.90116;0.127996272;-487289.0149;0.25297619;0.911403063;200000;[(200000.0,_0.9114030631946727)];;23289.90116;0;1;200k;scenario10;240;fix;First
0.25;2000-11-02;0.861;14.8;0.016149395;1;0.861;25569.76248;0.147997118;-485241.055;0.25297619;0.864524735;200000;[(200000.0,_0.8645247351944252)];;25569.76248;0;1;200k;scenario11;240;fix;First
0.25;2001-01-25;0.9232;13.75;0.007845548;1;0.9232;25469.49779;0.1374986;-486252.7329;0.25297619;0.925034129;200000;[(200000.0,_0.9250341285847341)];;25469.49779;0;1;200k;scenario12;240;fix;First
0.25;2001-03-16;0.8968;13.2;0.000880761;1;0.8968;23749.06419;0.131999843;-486764.4681;0.25297619;0.89699984;200000;[(200000.0,_0.8969998396717181)];;23749.06419;0;1;200k;scenario13;240;fix;First
0.25;2001-04-16;0.8888;12.55;0.000342092;1;0.8888;22378.36511;0.125499939;-487413.1415;0.25297619;0.888876921;200000;[(200000.0,_0.8888769210855614)];;22378.36511;0;1;200k;scenario14;240;fix;First
0.25;2001-05-23;0.8651;11.325;-0.005755132;1;0.8651;19653.73226;0.11325134;-488599.3436;0.25297619;0.863841407;200000;[(200000.0,_0.8638414074965218)];;19653.73226;0;1;200k;scenario15;240;fix;First
0.25;2001-06-21;0.8547;10.75;-0.007766422;1;0.8547;18430.92861;0.107501809;-489159.1013;0.25297619;0.853022402;200000;[(200000.0,_0.8530224024873997)];;18430.92861;0;1;200k;scenario16;240;fix;First
0.25;2001-08-15;0.9032;12.65;-0.008439361;1;0.9032;22918.40466;0.126501965;-487258.0486;0.25297619;0.901273763;200000;[(200000.0,_0.9012737634282466)];;22918.40466;0;1;200k;scenario17;240;fix;First
0.25;2001-09-14;0.9109;13.25;-0.009591907;1;0.9109;24209.37756;0.132502233;-486651.9138;0.25297619;0.908692359;200000;[(200000.0,_0.9086923587349365)];;24209.37756;0;1;200k;scenario18;240;fix;First
0.25;2001-10-22;0.8982;10.85;-0.013001323;1;0.8982;19546.96969;0.108503028;-489021.2632;0.25297619;0.89525065;200000;[(200000.0,_0.8952506504990967)];;19546.96969;0;1;200k;scenario19;240;fix;First
0.25;1999-03-29;1.0758;9.6;0.020355094;1;1.0758;20731.27787;0.095996366;-490536.6651;0.25297619;1.081353963;200000;[(200000.0,_1.0813539625682154)];;20731.27787;0;1;200k;scenario2;240;fix;First
0.25;2001-11-29;0.8877;11.025;-0.013686291;1;0.8877;19629.77741;0.110253187;-488842.3511;0.25297619;0.884631826;200000;[(200000.0,_0.8846318257215293)];;19629.77741;0;1;200k;scenario20;240;fix;First
0.25;2001-12-28;0.8832;10.8;-0.01410789;1;0.8832;19131.50863;0.108003285;-489062.887;0.25297619;0.880053512;200000;[(200000.0,_0.880053512475766)];;19131.50863;0;1;200k;scenario21;240;fix;First
0.25;2002-01-28;0.8651;10.425;-0.015184949;1;0.8651;18088.29245;0.104253536;-489427.1311;0.25297619;0.861783153;200000;[(200000.0,_0.8617831532277189)];;18088.29245;0;1;200k;scenario22;240;fix;First
0.25;2002-02-26;0.869;8.875;-0.015533762;1;0.869;15467.79449;0.088753618;-490958.6264;0.25297619;0.865591816;200000;[(200000.0,_0.8655918159972654)];;15467.79449;0;1;200k;scenario23;240;fix;First
0.25;2002-03-27;0.8767;8.45;-0.014435083;1;0.8767;14857.83955;0.084503362;-491388.2425;0.25297619;0.873504365;200000;[(200000.0,_0.8735043646404795)];;14857.83955;0;1;200k;scenario24;240;fix;First
0.25;2002-07-30;0.9815;11.025;-0.016495012;1;0.9815;21702.71531;0.110253841;-488822.2481;0.25297619;0.977412886;200000;[(200000.0,_0.9774128857188098)];;21702.71531;0;1;200k;scenario25;240;fix;First
0.25;2002-08-28;0.9829;10.4;-0.015778776;1;0.9829;20501.80441;0.104003675;-489447.4237;0.25297619;0.978984423;200000;[(200000.0,_0.978984422666763)];;20501.80441;0;1;200k;scenario26;240;fix;First
0.25;2002-09-26;0.9763;10.025;-0.015593112;1;0.9763;19629.84685;0.100253632;-489820.5219;0.25297619;0.972456389;200000;[(200000.0,_0.9724563888921215)];;19629.84685;0;1;200k;scenario27;240;fix;First
0.25;2002-11-04;0.9966;9.525;-0.016328194;1;0.9966;19038.11642;0.095253803;-490309.4938;0.25297619;0.99249189;200000;[(200000.0,_0.9924918902863363)];;19038.11642;0;1;200k;scenario28;240;fix;First
0.25;2003-01-22;1.0715;9.75;-0.015250197;1;1.0715;20953.07416;0.097503552;-490095.6587;0.25297619;1.067374184;200000;[(200000.0,_1.0673741844668818)];;20953.07416;0;1;200k;scenario29;240;fix;First
0.25;1999-04-28;1.0661;8.8;0.02379525;1;1.0661;18835.16921;0.087995752;-491385.0615;0.25297619;1.072536884;200000;[(200000.0,_1.0725368837490705)];;18835.16921;0;1;200k;scenario3;240;fix;First
0.25;2003-05-21;1.1714;10.975;-0.011922029;1;1.1714;25786.73014;0.109752776;-488904.7355;0.25297619;1.167872392;200000;[(200000.0,_1.1678723922120746)];;25786.73014;0;1;200k;scenario30;240;fix;First
0.25;2003-07-08;1.1317;9.55;-0.01070114;1;1.1317;21678.61533;0.095502492;-490331.2517;0.25297619;1.12864048;200000;[(200000.0,_1.128640480003083)];;21678.61533;0;1;200k;scenario31;240;fix;First
0.25;2003-10-01;1.1658;11.3;-0.010361502;1;1.1658;26424.24054;0.113002413;-488592.1567;0.25297619;1.162748191;200000;[(200000.0,_1.1627481909992263)];;26424.24054;0;1;200k;scenario32;240;fix;First
0.25;2004-04-14;1.1944;11.6;-0.009480364;1;1.1944;27791.66352;0.116002208;-488299.1606;0.25297619;1.191538895;200000;[(200000.0,_1.1915388951471975)];;27791.66352;0;1;200k;scenario33;240;fix;First
0.25;2004-06-01;1.2188;11.225;-0.008004438;1;1.2188;27443.52696;0.112251864;-488683.4608;0.25297619;1.21633451;200000;[(200000.0,_1.2163345096633376)];;27443.52696;0;1;200k;scenario34;240;fix;First
0.25;2004-08-12;1.2219;9.9;-0.004206029;1;1.2219;24267.98163;0.09900098;-490035.0874;0.25297619;1.220600559;200000;[(200000.0,_1.2206005590576674)];;24267.98163;0;1;200k;scenario35;240;fix;First
0.25;2004-09-10;1.2212;9.975;-0.002746086;1;1.2212;24438.61986;0.09975064;-489971.6638;0.25297619;1.220351934;200000;[(200000.0,_1.220351933836753)];;24438.61986;0;1;200k;scenario36;240;fix;First
0.25;2005-01-21;1.2963;9.475;0.00535245;1;1.2963;24646.25634;0.094749044;-490539.4058;0.25297619;1.298056434;200000;[(200000.0,_1.2980564340517495)];;24646.25634;0;1;200k;scenario37;240;fix;First
0.25;2005-03-24;1.2987;8.775;0.009423484;1;1.2987;22870.70822;0.087748318;-491281.6317;0.25297619;1.301799686;200000;[(200000.0,_1.301799686345766)];;22870.70822;0;1;200k;scenario38;240;fix;First
0.25;2005-06-02;1.2178;9.375;0.012424993;1;1.2178;22913.509;0.093747782;-490699.6546;0.25297619;1.221633844;200000;[(200000.0,_1.2216338444886672)];;22913.509;0;1;200k;scenario39;240;fix;First
0.25;1999-05-27;1.0445;8.85;0.025154752;1;1.0445;18558.98811;0.088495509;-491345.818;0.25297619;1.051167925;200000;[(200000.0,_1.0511679248028718)];;18558.98811;0;1;200k;scenario4;240;fix;First
0.25;2005-07-01;1.2107;9.375;0.014515528;1;1.2107;22781.10773;0.093747409;-490717.2349;0.25297619;1.215153964;200000;[(200000.0,_1.2151539635162352)];;22781.10773;0;1;200k;scenario40;240;fix;First
0.25;2005-08-04;1.2338;8.775;0.01648798;1;1.2338;21731.87769;0.087747056;-491345.0961;0.25297619;1.238957009;200000;[(200000.0,_1.2389570093234943)];;21731.87769;0;1;200k;scenario41;240;fix;First
0.25;2005-09-26;1.2038;9.175;0.018729419;1;1.2038;22170.68674;0.091746656;-490956.7003;0.25297619;1.209517255;200000;[(200000.0,_1.2095172550097841)];;22170.68674;0;1;200k;scenario42;240;fix;First
0.25;2005-11-07;1.1812;9.2;0.02069725;1;1.1812;21814.78644;0.091996305;-490948.0517;0.25297619;1.187400878;200000;[(200000.0,_1.1874008780725624)];;21814.78644;0;1;200k;scenario43;240;fix;First
0.25;2005-12-13;1.1953;9.125;0.020235697;1;1.1953;21895.09458;0.091246387;-491020.7451;0.25297619;1.201434608;200000;[(200000.0,_1.2014346080347442)];;21895.09458;0;1;200k;scenario44;240;fix;First
0.25;2006-01-12;1.2129;9.125;0.021092171;1;1.2129;22217.97304;0.091246235;-491028.1449;0.25297619;1.219389109;200000;[(200000.0,_1.2193891094769638)];;22217.97304;0;1;200k;scenario45;240;fix;First
0.25;2006-02-10;1.1981;8.675;0.021542333;1;1.1981;20865.55735;0.086746154;-491493.0344;0.25297619;1.204647106;200000;[(200000.0,_1.2046471060481847)];;20865.55735;0;1;200k;scenario46;240;fix;First
0.25;2006-03-17;1.2183;8.35;0.022619966;1;1.2183;20423.65199;0.083495962;-491836.8055;0.25297619;1.225291478;200000;[(200000.0,_1.2252914783528215)];;20423.65199;0;1;200k;scenario47;240;fix;First
0.25;2006-05-08;1.2741;8.9;0.023395467;1;1.2741;22765.33456;0.088995823;-491278.826;0.25297619;1.281663115;200000;[(200000.0,_1.2816631149576423)];;22765.33456;0;1;200k;scenario48;240;fix;First
0.25;2006-06-09;1.2651;8.55;0.024281676;1;1.2651;21716.78395;0.085495665;-491646.529;0.25297619;1.272895029;200000;[(200000.0,_1.2728950286186826)];;21716.78395;0;1;200k;scenario49;240;fix;First
0.25;1999-08-18;1.0513;9.95;0.029423005;1;1.0513;21001.73696;0.099494748;-490251.6133;0.25297619;1.059154357;200000;[(200000.0,_1.0591543570010395)];;21001.73696;0;1;200k;scenario5;240;fix;First
0.25;2006-07-14;1.2688;7.975;0.024463908;1;1.2688;20316.80705;0.079745632;-492241.2062;0.25297619;1.27667668;200000;[(200000.0,_1.276676680399247)];;20316.80705;0;1;200k;scenario50;240;fix;First
0.25;2006-08-14;1.2725;7.875;0.022378629;1;1.2725;20119.52532;0.078746005;-492323.7078;0.25297619;1.279724384;200000;[(200000.0,_1.2797243840118646)];;20119.52532;0;1;200k;scenario51;240;fix;First
0.25;2006-09-12;1.2701;7.95;0.020866476;1;1.2701;20271.78251;0.079496275;-492231.3741;0.25297619;1.276822231;200000;[(200000.0,_1.2768222310969837)];;20271.78251;0;1;200k;scenario52;240;fix;First
0.25;2006-11-27;1.3166;7.8;0.017393447;1;1.3166;20615.61801;0.077996895;-492350.7132;0.25297619;1.322405973;200000;[(200000.0,_1.3224059726175776)];;20615.61801;0;1;200k;scenario53;240;fix;First
0.25;2006-12-26;1.3101;6.725;0.016316932;1;1.3101;17687.68967;0.067247087;-493444.4947;0.25297619;1.315519001;200000;[(200000.0,_1.3155190011888336)];;17687.68967;0;1;200k;scenario54;240;fix;First
0.25;2007-01-24;1.3025;6.15;0.01583792;1;1.3025;16082.19565;0.061497172;-494033.0192;0.25297619;1.307729087;200000;[(200000.0,_1.3077290866860685)];;16082.19565;0;1;200k;scenario55;240;fix;First
0.25;2007-02-27;1.3187;6.0695;0.015183703;1;1.3187;16068.83499;0.060692289;-494107.9683;0.25297619;1.323775019;200000;[(200000.0,_1.3237750194295317)];;16068.83499;0;1;200k;scenario56;240;fix;First
