"","sigma_s","sigma_e","theta","k_d","lambda","lambda_real","v_bar","time","price","price_cond","k_tilde"
"1775",1,0.5,1,0.75,1.25,0.95,5,17.31,5.74999941313737,0.0898548807266973,11.2486343989876
"1776",1,0.5,1,0.75,1.25,0.95,5,17.41,5.74999945829698,0.0898548355670885,11.312692681442
"1777",1,0.5,1,0.75,1.25,0.95,5,17.51,5.74999949998152,0.089854793882552,11.3767509638964
"1778",1,0.5,1,0.75,1.25,0.95,5,17.61,5.74999953845839,0.0898547554056784,11.4408092463508
"1779",1,0.5,1,0.75,1.25,0.95,5,17.71,5.74999957397444,0.089854719889635,11.5048675288051
"1780",1,0.5,1,0.75,1.25,0.95,5,17.81,5.74999960675749,0.0898546871065831,11.5689258112595
"1781",1,0.5,1,0.75,1.25,0.95,5,17.91,5.74999963701785,0.0898546568462166,11.6329840937139
"1782",1,0.5,1,0.75,1.25,0.95,5,18.01,5.74999966494966,0.0898546289144128,11.6970423761682
"1783",1,0.5,1,0.75,1.25,0.95,5,18.11,5.74999969073208,0.0898546031319866,11.7611006586226
"1784",1,0.5,1,0.75,1.25,0.95,5,18.21,5.74999971453053,0.0898545793335411,11.825158941077
"1785",1,0.5,1,0.75,1.25,0.95,5,18.31,5.74999973649766,0.0898545573664075,11.8892172235314
"1786",1,0.5,1,0.75,1.25,0.95,5,18.41,5.74999975677441,0.089854537089665,11.9532755059857
"1787",1,0.5,1,0.75,1.25,0.95,5,18.51,5.74999977549083,0.0898545183732358,12.0173337884401
"1788",1,0.5,1,0.75,1.25,0.95,5,18.61,5.74999979276702,0.0898545010970527,12.0813920708945
"1789",1,0.5,1,0.75,1.25,0.95,5,18.71,5.74999980871378,0.0898544851502878,12.1454503533488
"1790",1,0.5,1,0.75,1.25,0.95,5,18.81,5.74999982343343,0.0898544704306407,12.2095086358032
"1791",1,0.5,1,0.75,1.25,0.95,5,18.91,5.74999983702039,0.0898544568436838,12.2735669182576
"1792",1,0.5,1,0.75,1.25,0.95,5,19.01,5.74999984956182,0.0898544443022552,12.337625200712
"1793",1,0.5,1,0.75,1.25,0.95,5,19.11,5.74999986113817,0.0898544327259013,12.4016834831663
"1794",1,0.5,1,0.75,1.25,0.95,5,19.21,5.74999987182371,0.089854422040358,12.4657417656207
"1795",1,0.5,1,0.75,1.25,0.95,5,19.31,5.74999988168699,0.089854412177077,12.5298000480751
"1796",1,0.5,1,0.75,1.25,0.95,5,19.41,5.74999989079129,0.0898544030727844,12.5938583305295
"1797",1,0.5,1,0.75,1.25,0.95,5,19.51,5.749999899195,0.0898543946690752,12.6579166129838
"1798",1,0.5,1,0.75,1.25,0.95,5,19.61,5.74999990695203,0.0898543869120392,12.7219748954382
"1799",1,0.5,1,0.75,1.25,0.95,5,19.71,5.74999991411216,0.0898543797519139,12.7860331778926
"1800",1,0.5,1,0.75,1.25,0.95,5,19.81,5.7499999207213,0.0898543731427669,12.8500914603469
"1801",1,0.5,1,0.75,1.25,0.95,5,19.91,5.74999992682187,0.0898543670421996,12.9141497428013
"1802",1,0.5,1,0.75,1.5,0.95,5,0.01,5.16579853073243,0.674055763131645,0.166551534381366
"1803",1,0.5,1,0.75,1.5,0.95,5,0.11,5.21932038302981,0.620533910834262,0.230609816835738
"1804",1,0.5,1,0.75,1.5,0.95,5,0.21,5.26793880932771,0.571915484536363,0.294668099290109
"1805",1,0.5,1,0.75,1.5,0.95,5,0.31,5.31210303896891,0.527751254895157,0.358726381744481
"1806",1,0.5,1,0.75,1.5,0.95,5,0.41,5.35222114496951,0.487633148894565,0.422784664198852
"1807",1,0.5,1,0.75,1.5,0.95,5,0.51,5.38866381457226,0.451190479291806,0.486842946653224
"1808",1,0.5,1,0.75,1.5,0.95,5,0.61,5.4217677743593,0.418086519504767,0.550901229107595
"1809",1,0.5,1,0.75,1.5,0.95,5,0.71,5.45183890157165,0.388015392292425,0.614959511561967
"1810",1,0.5,1,0.75,1.5,0.95,5,0.81,5.479155050384,0.360699243480073,0.679017794016339
"1811",1,0.5,1,0.75,1.5,0.95,5,0.91,5.50396861924923,0.335885674614843,0.74307607647071
"1812",1,0.5,1,0.75,1.5,0.95,5,1.01,5.52650888303455,0.313345410829521,0.807134358925082
"1813",1,0.5,1,0.75,1.5,0.95,5,1.11,5.54698411149811,0.292870182365959,0.871192641379453
"1814",1,0.5,1,0.75,1.5,0.95,5,1.21,5.5655834936805,0.274270800183572,0.935250923833825
"1815",1,0.5,1,0.75,1.5,0.95,5,1.31,5.58247888599234,0.257375407871727,0.999309206288196
"1816",1,0.5,1,0.75,1.5,0.95,5,1.41,5.59782640015018,0.242027893713894,1.06336748874257
"1817",1,0.5,1,0.75,1.5,0.95,5,1.51,5.6117678456329,0.228086448231167,1.12742577119694
"1818",1,0.5,1,0.75,1.5,0.95,5,1.61,5.62443203998705,0.215422253877017,1.19148405365131
"1819",1,0.5,1,0.75,1.5,0.95,5,1.71,5.63593599908788,0.203918294776191,1.25554233610568
"1820",1,0.5,1,0.75,1.5,0.95,5,1.81,5.64638601835421,0.193468275509856,1.31960061856005
"1821",1,0.5,1,0.75,1.5,0.95,5,1.91,5.65587865490739,0.183975638956679,1.38365890101443
"1822",1,0.5,1,0.75,1.5,0.95,5,2.01,5.66450161974929,0.175352674114784,1.4477171834688
"1823",1,0.5,1,0.75,1.5,0.95,5,2.11,5.6723345882031,0.167519705660971,1.51177546592317
"1824",1,0.5,1,0.75,1.5,0.95,5,2.21,5.67944993610529,0.160404357758782,1.57583374837754
"1825",1,0.5,1,0.75,1.5,0.95,5,2.31,5.68591340855098,0.15394088531309,1.63989203083191
"1826",1,0.5,1,0.75,1.5,0.95,5,2.41,5.691784727372,0.148069566492072,1.70395031328628
"1827",1,0.5,1,0.75,1.5,0.95,5,2.51,5.69711814296055,0.142736150903518,1.76800859574065
"1828",1,0.5,1,0.75,1.5,0.95,5,2.61,5.70196293553738,0.137891358326695,1.83206687819503
"1829",1,0.5,1,0.75,1.5,0.95,5,2.71,5.70636387049598,0.13349042336809,1.8961251606494
"1830",1,0.5,1,0.75,1.5,0.95,5,2.81,5.71036161203037,0.129492681833698,1.96018344310377
"1831",1,0.5,1,0.75,1.5,0.95,5,2.91,5.71399309886808,0.125861194995987,2.02424172555814
"1832",1,0.5,1,0.75,1.5,0.95,5,3.01,5.71729188558029,0.122562408283785,2.08830000801251
"1833",1,0.5,1,0.75,1.5,0.95,5,3.11,5.72028845262263,0.119565841241438,2.15235829046688
"1834",1,0.5,1,0.75,1.5,0.95,5,3.21,5.72301048797159,0.116843805892482,2.21641657292126
"1835",1,0.5,1,0.75,1.5,0.95,5,3.31,5.72548314295853,0.114371150905541,2.28047485537563
"1836",1,0.5,1,0.75,1.5,0.95,5,3.41,5.72772926466551,0.112125029198564,2.34453313783
"1837",1,0.5,1,0.75,1.5,0.95,5,3.51,5.72976960702997,0.110084686834103,2.40859142028437
"1838",1,0.5,1,0.75,1.5,0.95,5,3.61,5.73162302260904,0.108231271255026,2.47264970273874
"1839",1,0.5,1,0.75,1.5,0.95,5,3.71,5.73330663677527,0.106547657088797,2.53670798519311
"1840",1,0.5,1,0.75,1.5,0.95,5,3.81,5.73483600595331,0.105018287910762,2.60076626764749
"1841",1,0.5,1,0.75,1.5,0.95,5,3.91,5.73622526135971,0.103629032504365,2.66482455010186
"1842",1,0.5,1,0.75,1.5,0.95,5,4.01,5.73748723957394,0.102367054290128,2.72888283255623
"1843",1,0.5,1,0.75,1.5,0.95,5,4.11,5.73863360114711,0.101220692716961,2.7929411150106
"1844",1,0.5,1,0.75,1.5,0.95,5,4.21,5.73967493834422,0.100179355519846,2.85699939746497
"1845",1,0.5,1,0.75,1.5,0.95,5,4.31,5.74062087301569,0.0992334208483797,2.92105767991934
"1846",1,0.5,1,0.75,1.5,0.95,5,4.41,5.74148014550222,0.0983741483618489,2.98511596237371
"1847",1,0.5,1,0.75,1.5,0.95,5,4.51,5.74226069539471,0.0975935984693659,3.04917424482809
"1848",1,0.5,1,0.75,1.5,0.95,5,4.61,5.74296973489522,0.0968845589688518,3.11323252728246
"1849",1,0.5,1,0.75,1.5,0.95,5,4.71,5.74361381545705,0.0962404784070188,3.17729080973683
"1850",1,0.5,1,0.75,1.5,0.95,5,4.81,5.74419888831947,0.0956554055446038,3.2413490921912
"1851",1,0.5,1,0.75,1.5,0.95,5,4.91,5.74473035949655,0.0951239343675194,3.30540737464557
"1852",1,0.5,1,0.75,1.5,0.95,5,5.01,5.74521313972824,0.0946411541358306,3.36946565709994
"1853",1,0.5,1,0.75,1.5,0.95,5,5.11,5.74565168985506,0.0942026040090147,3.43352393955432
"1854",1,0.5,1,0.75,1.5,0.95,5,5.21,5.74605006203583,0.0938042318282453,3.49758222200869
"1855",1,0.5,1,0.75,1.5,0.95,5,5.31,5.74641193718922,0.0934423566748543,3.56164050446306
"1856",1,0.5,1,0.75,1.5,0.95,5,5.41,5.74674065900505,0.093113634859017,3.62569878691743
"1857",1,0.5,1,0.75,1.5,0.95,5,5.51,5.74703926483968,0.0928150290243946,3.6897570693718
"1858",1,0.5,1,0.75,1.5,0.95,5,5.61,5.7473105137808,0.0925437800832697,3.75381535182617
"1859",1,0.5,1,0.75,1.5,0.95,5,5.71,5.74755691214122,0.0922973817228543,3.81787363428054
"1860",1,0.5,1,0.75,1.5,0.95,5,5.81,5.74778073661686,0.0920735572472136,3.88193191673492
"1861",1,0.5,1,0.75,1.5,0.95,5,5.91,5.74798405532325,0.0918702385408254,3.94599019918929
"1862",1,0.5,1,0.75,1.5,0.95,5,6.01,5.74816874690467,0.091685546959402,4.01004848164366
"1863",1,0.5,1,0.75,1.5,0.95,5,6.11,5.74833651789266,0.0915177759714064,4.07410676409803
"1864",1,0.5,1,0.75,1.5,0.95,5,6.21,5.7484889184742,0.0913653753898747,4.1381650465524
"1865",1,0.5,1,0.75,1.5,0.95,5,6.31,5.74862735681523,0.0912269370488435,4.20222332900677
"1866",1,0.5,1,0.75,1.5,0.95,5,6.41,5.74875311207203,0.0911011817920405,4.26628161146115
"1867",1,0.5,1,0.75,1.5,0.95,5,6.51,5.74886734621046,0.090986947653609,4.33033989391552
"1868",1,0.5,1,0.75,1.5,0.95,5,6.61,5.74897111474241,0.0908831791216612,4.39439817636989
"1869",1,0.5,1,0.75,1.5,0.95,5,6.71,5.74906537647862,0.0907889173854546,4.45845645882426
"1870",1,0.5,1,0.75,1.5,0.95,5,6.81,5.74915100238799,0.0907032914760778,4.52251474127863
"1871",1,0.5,1,0.75,1.5,0.95,5,6.91,5.74922878364528,0.0906255102187874,4.586573023733
"1872",1,0.5,1,0.75,1.5,0.95,5,7.01,5.74929943894144,0.0905548549226304,4.65063130618737
"1873",1,0.5,1,0.75,1.5,0.95,5,7.11,5.74936362112426,0.0904906727398151,4.71468958864175
"1874",1,0.5,1,0.75,1.5,0.95,5,7.21,5.74942192323061,0.0904323706334621,4.77874787109612
"1875",1,0.5,1,0.75,1.5,0.95,5,7.31,5.74947488396607,0.0903794098980044,4.84280615355049
"1876",1,0.5,1,0.75,1.5,0.95,5,7.41,5.74952299268247,0.0903313011816016,4.90686443600486
"1877",1,0.5,1,0.75,1.5,0.95,5,7.51,5.74956669389949,0.0902875999645784,4.97092271845923
"1878",1,0.5,1,0.75,1.5,0.95,5,7.61,5.74960639141196,0.090247902452109,5.0349810009136
"1879",1,0.5,1,0.75,1.5,0.95,5,7.71,5.74964245202088,0.0902118418431921,5.09903928336798
"1880",1,0.5,1,0.75,1.5,0.95,5,7.81,5.74967520892262,0.0901790849414478,5.16309756582235
"1881",1,0.5,1,0.75,1.5,0.95,5,7.91,5.74970496478766,0.090149329076416,5.22715584827672
"1882",1,0.5,1,0.75,1.5,0.95,5,8.01,5.74973199455716,0.090122299306913,5.29121413073109
"1883",1,0.5,1,0.75,1.5,0.95,5,8.11,5.74975654798347,0.0900977458806015,5.35527241318546
"1884",1,0.5,1,0.75,1.5,0.95,5,8.21,5.74977885193777,0.0900754419263053,5.41933069563983
"1885",1,0.5,1,0.75,1.5,0.95,5,8.31,5.74979911250633,0.0900551813577423,5.48338897809421
"1886",1,0.5,1,0.75,1.5,0.95,5,8.41,5.74981751689476,0.0900367769693073,5.54744726054858
"1887",1,0.5,1,0.75,1.5,0.95,5,8.51,5.74983423515776,0.0900200587063125,5.61150554300295
"1888",1,0.5,1,0.75,1.5,0.95,5,8.61,5.74984942177037,0.090004872093698,5.67556382545732
"1889",1,0.5,1,0.75,1.5,0.95,5,8.71,5.74986321705537,0.0899910768086993,5.73962210791169
"1890",1,0.5,1,0.75,1.5,0.95,5,8.81,5.74987574847979,0.0899785453842775,5.80368039036606
"1891",1,0.5,1,0.75,1.5,0.95,5,8.91,5.74988713183273,0.0899671620313385,5.86773867282043
"1892",1,0.5,1,0.75,1.5,0.95,5,9.01,5.74989747229522,0.0899568215688519,5.93179695527481
"1893",1,0.5,1,0.75,1.5,0.95,5,9.11,5.74990686541208,0.08994742845199,5.99585523772918
"1894",1,0.5,1,0.75,1.5,0.95,5,9.21,5.74991539797477,0.089938895889303,6.05991352018355
"1895",1,0.5,1,0.75,1.5,0.95,5,9.31,5.7499231488233,0.0899311450407744,6.12397180263792
"1896",1,0.5,1,0.75,1.5,0.95,5,9.41,5.74993018957472,0.0899241042893475,6.18803008509229
"1897",1,0.5,1,0.75,1.5,0.95,5,9.51,5.74993658528488,0.0899177085791908,6.25208836754666
"1898",1,0.5,1,0.75,1.5,0.95,5,9.61,5.74994239504948,0.0899118988145897,6.31614665000104
"1899",1,0.5,1,0.75,1.5,0.95,5,9.71,5.74994767255016,0.0899066213139064,6.38020493245541
"1900",1,0.5,1,0.75,1.5,0.95,5,9.81,5.7499524665505,0.0899018273135682,6.44426321490978
"1901",1,0.5,1,0.75,1.5,0.95,5,9.91,5.74995682134657,0.089897472517497,6.50832149736415
"1902",1,0.5,1,0.75,1.5,0.95,5,10.01,5.74996077717625,0.0898935166878172,6.57237977981852
"1903",1,0.5,1,0.75,1.5,0.95,5,10.11,5.74996437059101,0.0898899232730628,6.63643806227289
"1904",1,0.5,1,0.75,1.5,0.95,5,10.21,5.74996763479363,0.0898866590704448,6.70049634472726
"1905",1,0.5,1,0.75,1.5,0.95,5,10.31,5.74997059994501,0.0898836939190607,6.76455462718164
"1906",1,0.5,1,0.75,1.5,0.95,5,10.41,5.74997329344286,0.0898810004212121,6.82861290963601
"1907",1,0.5,1,0.75,1.5,0.95,5,10.51,5.74997574017482,0.0898785536892508,6.89267119209038
"1908",1,0.5,1,0.75,1.5,0.95,5,10.61,5.74997796274845,0.0898763311156211,6.95672947454475
"1909",1,0.5,1,0.75,1.5,0.95,5,10.71,5.7499799817001,0.0898743121639674,7.02078775699912
"1910",1,0.5,1,0.75,1.5,0.95,5,10.81,5.74998181568469,0.0898724781793804,7.08484603945349
"1911",1,0.5,1,0.75,1.5,0.95,5,10.91,5.74998348164804,0.0898708122160283,7.14890432190787
"1912",1,0.5,1,0.75,1.5,0.95,5,11.01,5.74998499498349,0.0898692988805777,7.21296260436224
"1913",1,0.5,1,0.75,1.5,0.95,5,11.11,5.74998636967411,0.0898679241899626,7.27702088681661
"1914",1,0.5,1,0.75,1.5,0.95,5,11.21,5.74998761842189,0.0898666754421803,7.34107916927098
"1915",1,0.5,1,0.75,1.5,0.95,5,11.31,5.74998875276514,0.0898655410989279,7.40513745172535
"1916",1,0.5,1,0.75,1.5,0.95,5,11.41,5.74998978318508,0.0898645106789882,7.46919573417972
"1917",1,0.5,1,0.75,1.5,0.95,5,11.51,5.74999071920269,0.0898635746613852,7.53325401663409
"1918",1,0.5,1,0.75,1.5,0.95,5,11.61,5.74999156946666,0.0898627243974107,7.59731229908847
"1919",1,0.5,1,0.75,1.5,0.95,5,11.71,5.74999234183336,0.0898619520307121,7.66137058154284
"1920",1,0.5,1,0.75,1.5,0.95,5,11.81,5.74999304343937,0.0898612504246988,7.72542886399721
"1921",1,0.5,1,0.75,1.5,0.95,5,11.91,5.74999368076747,0.0898606130966021,7.78948714645158
"1922",1,0.5,1,0.75,1.5,0.95,5,12.01,5.7499942597065,0.0898600341575753,7.85354542890595
"1923",1,0.5,1,0.75,1.5,0.95,5,12.11,5.74999478560579,0.0898595082582798,7.91760371136033
"1924",1,0.5,1,0.75,1.5,0.95,5,12.21,5.74999526332461,0.0898590305394595,7.9816619938147
"1925",1,0.5,1,0.75,1.5,0.95,5,12.31,5.74999569727703,0.0898585965870411,8.04572027626907
"1926",1,0.5,1,0.75,1.5,0.95,5,12.41,5.74999609147272,0.0898582023913476,8.10977855872344
"1927",1,0.5,1,0.75,1.5,0.95,5,12.51,5.74999644955402,0.0898578443100512,8.17383684117781
"1928",1,0.5,1,0.75,1.5,0.95,5,12.61,5.74999677482955,0.0898575190345162,8.23789512363218
"1929",1,0.5,1,0.75,1.5,0.95,5,12.71,5.74999707030484,0.0898572235592304,8.30195340608655
"1930",1,0.5,1,0.75,1.5,0.95,5,12.81,5.74999733871004,0.0898569551540314,8.36601168854093
"1931",1,0.5,1,0.75,1.5,0.95,5,12.91,5.74999758252519,0.0898567113388825,8.4300699709953
"1932",1,0.5,1,0.75,1.5,0.95,5,13.01,5.74999780400311,0.0898564898609566,8.49412825344967
"1933",1,0.5,1,0.75,1.5,0.95,5,13.11,5.74999800519025,0.0898562886738197,8.55818653590404
"1934",1,0.5,1,0.75,1.5,0.95,5,13.21,5.74999818794555,0.0898561059185231,8.62224481835841
"1935",1,0.5,1,0.75,1.5,0.95,5,13.31,5.74999835395764,0.0898559399064266,8.68630310081278
"1936",1,0.5,1,0.75,1.5,0.95,5,13.41,5.74999850476048,0.0898557891035948,8.75036138326715
"1937",1,0.5,1,0.75,1.5,0.95,5,13.51,5.74999864174745,0.0898556521166254,8.81441966572153
"1938",1,0.5,1,0.75,1.5,0.95,5,13.61,5.7499987661843,0.0898555276797718,8.8784779481759
"1939",1,0.5,1,0.75,1.5,0.95,5,13.71,5.74999887922082,0.0898554146432509,8.94253623063027
"1940",1,0.5,1,0.75,1.5,0.95,5,13.81,5.74999898190145,0.0898553119626161,9.00659451308464
"1941",1,0.5,1,0.75,1.5,0.95,5,13.91,5.74999907517496,0.0898552186891088,9.07065279553901
"1942",1,0.5,1,0.75,1.5,0.95,5,14.01,5.74999915990318,0.0898551339608915,9.13471107799338
"1943",1,0.5,1,0.75,1.5,0.95,5,14.11,5.74999923686899,0.0898550569950838,9.19876936044776
"1944",1,0.5,1,0.75,1.5,0.95,5,14.21,5.74999930678354,0.0898549870805295,9.26282764290213
"1945",1,0.5,1,0.75,1.5,0.95,5,14.31,5.74999937029285,0.0898549235712252,9.3268859253565
"1946",1,0.5,1,0.75,1.5,0.95,5,14.41,5.74999942798372,0.0898548658803513,9.39094420781087
"1947",1,0.5,1,0.75,1.5,0.95,5,14.51,5.74999948038922,0.0898548134748499,9.45500249026524
"1948",1,0.5,1,0.75,1.5,0.95,5,14.61,5.74999952799357,0.0898547658704998,9.51906077271961
"1949",1,0.5,1,0.75,1.5,0.95,5,14.71,5.74999957123663,0.0898547226274412,9.58311905517398
"1950",1,0.5,1,0.75,1.5,0.95,5,14.81,5.74999961051796,0.0898546833461128,9.64717733762836
"1951",1,0.5,1,0.75,1.5,0.95,5,14.91,5.74999964620051,0.089854647663559,9.71123562008273
"1952",1,0.5,1,0.75,1.5,0.95,5,15.01,5.74999967861399,0.0898546152500769,9.7752939025371
"1953",1,0.5,1,0.75,1.5,0.95,5,15.11,5.7499997080579,0.0898545858061687,9.83935218499147
"1954",1,0.5,1,0.75,1.5,0.95,5,15.21,5.74999973480429,0.0898545590597762,9.90341046744584
"1955",1,0.5,1,0.75,1.5,0.95,5,15.31,5.74999975910031,0.089854534763765,9.96746874990022
"1956",1,0.5,1,0.75,1.5,0.95,5,15.41,5.74999978117043,0.089854512693643,10.0315270323546
"1957",1,0.5,1,0.75,1.5,0.95,5,15.51,5.74999980121859,0.0898544926454838,10.095585314809
"1958",1,0.5,1,0.75,1.5,0.95,5,15.61,5.74999981943003,0.0898544744340448,10.1596435972633
"1959",1,0.5,1,0.75,1.5,0.95,5,15.71,5.74999983597302,0.0898544578910541,10.2237018797177
"1960",1,0.5,1,0.75,1.5,0.95,5,15.81,5.74999985100041,0.0898544428636562,10.2877601621721
"1961",1,0.5,1,0.75,1.5,0.95,5,15.91,5.74999986465107,0.0898544292129994,10.3518184446264
"1962",1,0.5,1,0.75,1.5,0.95,5,16.01,5.74999987705112,0.089854416812953,10.4158767270808
"1963",1,0.5,1,0.75,1.5,0.95,5,16.11,5.74999988831513,0.0898544055489418,10.4799350095352
"1964",1,0.5,1,0.75,1.5,0.95,5,16.21,5.74999989854718,0.0898543953168875,10.5439932919896
"1965",1,0.5,1,0.75,1.5,0.95,5,16.31,5.74999990784182,0.0898543860222469,10.6080515744439
"1966",1,0.5,1,0.75,1.5,0.95,5,16.41,5.74999991628493,0.0898543775791385,10.6721098568983
"1967",1,0.5,1,0.75,1.5,0.95,5,16.51,5.74999992395452,0.089854369909549,10.7361681393527
"1968",1,0.5,1,0.75,1.5,0.95,5,16.61,5.74999993092146,0.0898543629426121,10.800226421807
"1969",1,0.5,1,0.75,1.5,0.95,5,16.71,5.74999993725012,0.0898543566139538,10.8642847042614
"1970",1,0.5,1,0.75,1.5,0.95,5,16.81,5.74999994299897,0.0898543508650981,10.9283429867158
"1971",1,0.5,1,0.75,1.5,0.95,5,16.91,5.74999994822115,0.0898543456429262,10.9924012691702
"1972",1,0.5,1,0.75,1.5,0.95,5,17.01,5.74999995296489,0.0898543408991854,11.0564595516245
"1973",1,0.5,1,0.75,1.5,0.95,5,17.11,5.74999995727403,0.0898543365900447,11.1205178340789
"1974",1,0.5,1,0.75,1.5,0.95,5,17.21,5.74999996118838,0.0898543326756873,11.1845761165333
"1975",1,0.5,1,0.75,1.5,0.95,5,17.31,5.74999996474413,0.0898543291199455,11.2486343989876
"1976",1,0.5,1,0.75,1.5,0.95,5,17.41,5.74999996797411,0.0898543258899646,11.312692681442
"1977",1,0.5,1,0.75,1.5,0.95,5,17.51,5.74999997090817,0.0898543229558993,11.3767509638964
"1978",1,0.5,1,0.75,1.5,0.95,5,17.61,5.74999997357343,0.0898543202906399,11.4408092463508
"1979",1,0.5,1,0.75,1.5,0.95,5,17.71,5.74999997599451,0.0898543178695592,11.5048675288051
"1980",1,0.5,1,0.75,1.5,0.95,5,17.81,5.74999997819378,0.0898543156702867,11.5689258112595
"1981",1,0.5,1,0.75,1.5,0.95,5,17.91,5.74999998019157,0.0898543136725015,11.6329840937139
"1982",1,0.5,1,0.75,1.5,0.95,5,18.01,5.74999998200633,0.0898543118577441,11.6970423761682
"1983",1,0.5,1,0.75,1.5,0.95,5,18.11,5.74999998365482,0.0898543102092466,11.7611006586226
"1984",1,0.5,1,0.75,1.5,0.95,5,18.21,5.74999998515229,0.0898543087117768,11.825158941077
"1985",1,0.5,1,0.75,1.5,0.95,5,18.31,5.74999998651257,0.0898543073514982,11.8892172235314
"1986",1,0.5,1,0.75,1.5,0.95,5,18.41,5.74999998774823,0.0898543061158423,11.9532755059857
"1987",1,0.5,1,0.75,1.5,0.95,5,18.51,5.74999998887068,0.0898543049933912,12.0173337884401
"1988",1,0.5,1,0.75,1.5,0.95,5,18.61,5.7499999898903,0.089854303973774,12.0813920708945
"1989",1,0.5,1,0.75,1.5,0.95,5,18.71,5.7499999908165,0.0898543030475697,12.1454503533488
"1990",1,0.5,1,0.75,1.5,0.95,5,18.81,5.74999999165785,0.0898543022062197,12.2095086358032
"1991",1,0.5,1,0.75,1.5,0.95,5,18.91,5.74999999242212,0.0898543014419505,12.2735669182576
"1992",1,0.5,1,0.75,1.5,0.95,5,19.01,5.74999999311637,0.0898543007476998,12.337625200712
"1993",1,0.5,1,0.75,1.5,0.95,5,19.11,5.74999999374702,0.0898543001170536,12.4016834831663
"1994",1,0.5,1,0.75,1.5,0.95,5,19.21,5.74999999431989,0.0898542995441841,12.4657417656207
"1995",1,0.5,1,0.75,1.5,0.95,5,19.31,5.74999999484027,0.0898542990237983,12.5298000480751
"1996",1,0.5,1,0.75,1.5,0.95,5,19.41,5.74999999531298,0.0898542985510877,12.5938583305295
"1997",1,0.5,1,0.75,1.5,0.95,5,19.51,5.74999999574239,0.0898542981216849,12.6579166129838
"1998",1,0.5,1,0.75,1.5,0.95,5,19.61,5.74999999613245,0.0898542977316219,12.7219748954382
"1999",1,0.5,1,0.75,1.5,0.95,5,19.71,5.74999999648678,0.0898542973772946,12.7860331778926
"2000",1,0.5,1,0.75,1.5,0.95,5,19.81,5.74999999680864,0.0898542970554291,12.8500914603469
"2001",1,0.5,1,0.75,1.5,0.95,5,19.91,5.74999999710102,0.0898542967630517,12.9141497428013
"2002",1,0.5,1,1,0.5,0.95,5,0.01,5.07990262043818,0.75995167342589,0.166551534381366
"2003",1,0.5,1,1,0.5,0.95,5,0.11,5.10890559970329,0.730948694160784,0.230609816835738
"2004",1,0.5,1,1,0.5,0.95,5,0.21,5.13699435746865,0.702859936395421,0.294668099290109
"2005",1,0.5,1,1,0.5,0.95,5,0.31,5.16419771149616,0.675656582367909,0.358726381744481
"2006",1,0.5,1,1,0.5,0.95,5,0.41,5.19054357116457,0.649310722699502,0.422784664198852
"2007",1,0.5,1,1,0.5,0.95,5,0.51,5.2160589661032,0.62379532776087,0.486842946653224
"2008",1,0.5,1,1,0.5,0.95,5,0.61,5.24077007392312,0.599084219940953,0.550901229107595
"2009",1,0.5,1,1,0.5,0.95,5,0.71,5.26470224707412,0.575152046789952,0.614959511561967
"2010",1,0.5,1,1,0.5,0.95,5,0.81,5.28788003885518,0.551974255008887,0.679017794016339
"2011",1,0.5,1,1,0.5,0.95,5,0.91,5.31032722860502,0.52952706525905,0.74307607647071
"2012",1,0.5,1,1,0.5,0.95,5,1.01,5.33206684609855,0.507787447765517,0.807134358925082
"2013",1,0.5,1,1,0.5,0.95,5,1.11,5.35312119517442,0.486733098689655,0.871192641379453
"2014",1,0.5,1,1,0.5,0.95,5,1.21,5.37351187661764,0.466342417246428,0.935250923833825
"2015",1,0.5,1,1,0.5,0.95,5,1.31,5.39325981032108,0.44659448354299,0.999309206288196
"2016",1,0.5,1,1,0.5,0.95,5,1.41,5.41238525674822,0.427469037115847,1.06336748874257
"2017",1,0.5,1,1,0.5,0.95,5,1.51,5.43090783771951,0.408946456144561,1.12742577119694
"2018",1,0.5,1,1,0.5,0.95,5,1.61,5.4488465565434,0.391007737320674,1.19148405365131
"2019",1,0.5,1,1,0.5,0.95,5,1.71,5.46621981751288,0.373634476351192,1.25554233610568
"2020",1,0.5,1,1,0.5,0.95,5,1.81,5.48304544478743,0.356808849076641,1.31960061856005
"2021",1,0.5,1,1,0.5,0.95,5,1.91,5.49934070067977,0.3405135931843,1.38365890101443
"2022",1,0.5,1,1,0.5,0.95,5,2.01,5.5151223033662,0.324731990497873,1.4477171834688
